timestamp,load_lag_1,load_lag_24,temperature,wind_generation,solar_generation,hour,day_of_week,month,holiday_flag,price_lag_1,price_lag_24,rolling_mean_24,rolling_std_24,renewable_share,demand_forecast
2025-01-01 14:00:00,57389.47022370758,50422.33393194974,17.189280953700013,18476.932483853918,14691.624629569427,14,2,1,0,50.35944636377978,128.90597930242416,77.5123369457902,12.173804532613154,0.30898940498897676,49409.16626743633
2025-01-01 14:15:00,47408.64890863176,44653.7275312246,27.53483765771029,12709.660310929765,1655.1334168316585,14,2,1,0,51.831017187959105,62.27720133971805,73.59350005551008,5.296852364501852,0.8115315405311417,52170.55532620742
2025-01-01 14:30:00,45957.531985534064,54781.47501045673,19.79271807411047,2117.5804294760446,1525.7766605944357,14,2,1,0,45.420487995904246,108.59922373579356,99.85269204765541,10.288869415340343,0.7607132104066978,54762.43950568559
2025-01-01 14:45:00,47491.21478207732,61623.36652926409,16.405389699934233,17905.896283126778,11267.497661934358,14,2,1,1,54.02370283471084,78.61630760534334,80.96209041526974,14.55147029099861,0.3961438521355196,50138.50843939592
2025-01-01 15:00:00,54577.01058851037,49914.969627580846,7.252130824304835,15849.754547401426,4682.42540990348,15,2,1,0,56.38268120398379,63.626665255997395,83.88942031217275,10.568013545811212,0.1573422162786452,54002.64508080342
2025-01-01 15:15:00,51643.755548298424,52525.10544136883,3.9458464914583686,15017.555530289797,10759.224258385753,15,2,1,0,107.70474759216278,85.30228010762822,83.24320080746912,18.903370378652845,0.38603215258137435,51851.544887818854
2025-01-01 15:30:00,47351.19898116481,50422.59237907664,21.160400871340688,734.5637781183112,3000.1588416504505,15,2,1,0,79.07641574681463,100.58250889912736,71.87581592999187,14.611454501672132,0.8101463223989502,57096.78901506355
2025-01-01 15:45:00,52566.33716556678,46432.07665046412,27.049177926199572,15979.250505139424,6901.079912972444,15,2,1,1,72.73472921726565,48.94590398510475,80.50821023314305,14.696658088321104,0.45239136031665306,53500.68823031325
2025-01-01 16:00:00,50485.387746740205,40896.198610989915,11.489200076174628,2759.02020936714,3979.348166233768,16,2,1,0,51.131738739628524,94.03177698574018,76.77757312121898,10.616555689540544,0.11587018828585505,47507.21301580091
2025-01-01 16:15:00,54843.224952664445,46471.13258452318,5.887507939069192,4447.723523937768,6772.923223186303,16,2,1,1,77.1374720505732,79.7564300268582,76.59852408831115,5.5781528644438945,0.03854747240105727,57022.47004940614
2025-01-01 16:30:00,46489.73453061324,43040.208095241345,-4.665355444392148,11542.69669738515,11536.456388779558,16,2,1,1,45.25343874871615,91.54088165132669,83.16959141018764,16.07269585237934,0.33333527229009674,52300.275961219086
2025-01-01 16:45:00,48361.689267011156,58520.51039029559,7.1538812506996985,5299.615458337661,11430.149107164925,16,2,1,1,72.6116565742727,80.2195071467796,70.8435702676466,15.743670958166984,0.14836281102084614,49301.32030603598
2025-01-01 17:00:00,48039.459234339214,49424.451530383805,14.090745260007678,13226.964126238394,7736.584315105854,17,2,1,1,121.2898877968735,68.56262322490691,67.95211579196253,12.95187540505726,0.7450411784616523,43229.98153503712
2025-01-01 17:15:00,42682.425259339405,48270.403354764145,27.792985926693873,12161.408953981632,13925.577655815765,17,2,1,0,93.2760715741273,57.73753497256242,85.0272506040542,11.244020588865363,0.27875681402009533,51156.89464529084
2025-01-01 17:30:00,51480.60138532288,54445.769123939026,20.38506953786375,2162.9919602652526,3956.76153672411,17,2,1,0,75.80403679290939,93.4529022409405,74.6838940737133,13.07475575012932,0.8774530309594293,59174.44447204782
2025-01-01 17:45:00,51305.27636089945,44391.24448572056,17.440683237654024,13120.291591830126,3604.670266788496,17,2,1,1,93.96247210812713,93.34543984397669,76.54984279723263,16.20223106225578,0.6173492893760915,36353.11874959975
2025-01-01 18:00:00,50025.5672832123,46165.679809977235,11.799042709590953,18479.0981964986,9207.096017631506,18,2,1,1,69.56913643744863,93.24544495381616,60.71203447323339,15.691781461817978,0.3936637598143454,36551.43433272888
2025-01-01 18:15:00,48827.06433312427,50340.3613462431,10.33467426195235,3222.1981037166624,9319.455513251836,18,2,1,1,63.986445142416244,88.55192638881147,89.63082782176633,14.871644934922854,0.6100575543246238,53836.696763889595
2025-01-01 18:30:00,42923.14628974793,55143.8449571174,26.24518078006371,11941.240418857747,698.1005934746098,18,2,1,1,114.08259259065684,98.8939774367894,85.24016211915693,18.556659011049938,0.29517397303243287,51180.861546989014
2025-01-01 18:45:00,47896.773386173205,52508.42522584394,16.605908326067116,6837.307438733882,9116.665685803464,18,2,1,0,57.15450692159453,108.12138559539284,87.08068785311829,14.148325659504552,0.14132387903777854,53361.918579156816
2025-01-01 19:00:00,48286.427417366154,51241.62571257941,-1.8208055353681765,9192.233435472079,5616.542360235216,19,2,1,0,72.91757528645299,42.47164305186964,83.87325620397745,5.217644713175559,0.9641775949233995,47368.07035778796
2025-01-01 19:15:00,45988.61365389191,50390.58867618008,9.611682816822057,5740.003581579398,11211.637879808386,19,2,1,1,86.1206656472702,33.16405112261823,64.84043046309736,14.270957534528822,0.5631614455496842,39291.1133235016
2025-01-01 19:30:00,49193.571441669956,52001.17927763388,8.134271745826986,7082.612726953906,12121.584968179093,19,2,1,0,61.27531588485104,114.3589471975929,82.28998964679153,14.188388685054191,0.007328121254804643,45840.074992071604
2025-01-01 19:45:00,52020.25428407269,51008.26452564627,10.629887926580281,578.2364653311456,8282.30729320555,19,2,1,0,93.01209907262819,53.17906970829622,73.90866497655051,6.044542452581574,0.3103142062955758,57800.02650862661
2025-01-01 20:00:00,59430.92950605265,44850.138626115324,19.503285282280682,19631.034758344413,25.575472533976296,20,2,1,0,73.86810950715495,58.27513426420761,70.37142894766461,11.415946314739415,0.15953449412566123,47742.05383236088
2025-01-01 20:15:00,50872.88906415919,50230.396108165754,14.140440945646004,12495.998441454965,9545.48715249963,20,2,1,0,93.27820655133714,74.24771376250152,85.00048241445721,14.766443929374914,0.2581833131895387,47785.35665110201
2025-01-01 20:30:00,51287.75195361382,44631.55670541124,14.385076743970703,10014.111809877706,11233.219194989015,20,2,1,1,91.71968359501037,46.920568425737954,96.58508916752679,15.567518476220776,0.055715519733534835,36853.00003267539
2025-01-01 20:45:00,49627.77042116917,50405.41271450412,25.507785290601895,7674.306990006534,3734.7489934727137,20,2,1,0,75.1397573874834,72.36826605384725,94.93339418956342,18.395744378569454,0.24508562797454847,40977.60007677317
2025-01-01 21:00:00,40406.143923504795,47596.76029255879,9.428311281706492,10787.491176480553,6969.690017111832,21,2,1,1,114.2131734518197,61.0378931175467,86.22145018510616,17.62071471064821,0.6830161005327833,55550.83581956814
2025-01-01 21:15:00,49867.43062275391,62696.90811391431,29.9135962070988,7602.11997431608,14485.899351176824,21,2,1,0,66.69328393133117,75.33318260605985,79.69771840540804,6.748277139663987,0.8206095473917537,48702.85972514817
2025-01-01 21:30:00,50301.151049705135,49800.52808124144,9.629539269031312,7198.158549873466,4471.733300911552,21,2,1,0,106.97740941097474,85.59682609814203,77.84457679081088,14.131766399561217,0.34739201763250205,54956.00942827762
2025-01-01 21:45:00,62316.21056242643,42978.802168692055,15.713585572900572,9278.930834440262,3347.2987656261116,21,2,1,1,103.49866485256081,73.1292354914087,70.95496413556774,13.947221167949696,0.5224657485484294,46231.50314218479
2025-01-01 22:00:00,49038.195176094385,49329.09894661538,12.750371236777864,5519.660673423817,3162.8218571701523,22,2,1,0,115.4176441532088,72.11905429205706,77.30266816293323,9.556218765163992,0.04179059691018072,42661.08981005167
2025-01-01 22:15:00,51507.73671166806,52596.79372818944,15.987353068007689,3600.9979993357088,8382.012515309945,22,2,1,1,83.48112078686042,85.15991593583293,89.08523959588145,7.761585591768388,0.09080080042450267,48695.38209557413
2025-01-01 22:30:00,49826.44115147378,58366.81973076262,18.55673596058503,11132.11796360587,14246.806519620097,22,2,1,0,64.2282857614402,100.88583595899897,98.23139132024937,7.992629884908521,0.5519241418933932,47135.234404336006
2025-01-01 22:45:00,44156.60981190234,47052.73800030641,18.470681920711012,16855.308723006023,9130.35193800532,22,2,1,1,121.53593170659093,112.05928693843332,71.83518693035961,7.663216535601851,0.8405769108347484,45834.5491194203
2025-01-01 23:00:00,55714.1140725751,42087.8601298818,8.975061355035361,3056.563554517846,4549.846803564899,23,2,1,0,73.30597064047272,75.62923491995569,60.04986515328301,17.093955086224796,0.08798796505396933,45964.95308357885
2025-01-01 23:15:00,53759.66516343387,54084.18505715491,6.016682580419435,654.686812084373,9578.54667101181,23,2,1,1,63.72914854588929,116.49778303846475,74.69126003887695,7.2258957598713245,0.4185466685860141,49325.309486843486
2025-01-01 23:30:00,53955.15973521523,43097.00647050174,35.025374327245686,4936.234903080723,9372.634463966811,23,2,1,0,76.20426508190374,97.53413669522493,89.03954112871135,8.965879660127081,0.9704246678501471,47542.15685769063
2025-01-01 23:45:00,45453.062726026306,47819.22279246258,11.128125283195576,19594.412869076215,8953.877035944814,23,2,1,1,60.36618567685845,55.359830920536474,100.72277290659069,8.26682606782571,0.7387925453751276,45338.658364188814
2025-01-02 00:00:00,57013.971554680495,48711.89757244503,20.59369950937589,16575.161474866785,2391.39310332453,0,3,1,0,90.52297650246692,54.7758348877265,93.10041206656804,15.692852486135477,0.19760322028020727,59023.571866416474
2025-01-02 00:15:00,42990.7446860386,49651.83273349946,2.1388695158144255,11917.321070571932,9518.501990174913,0,3,1,1,67.88663236482975,68.4542429879466,92.85285212378378,7.375938415881975,0.2851742671658356,52289.775124159496
2025-01-02 00:30:00,52934.28546900135,53445.82228537168,12.763098240762586,18584.978304862718,6452.466787717494,0,3,1,1,74.25031660190255,108.89207966719452,71.50439646325259,5.360974289127183,0.9479162324714243,50792.41377057601
2025-01-02 00:45:00,60952.2781290499,46581.82858856806,13.982404928140456,8905.582336744892,278.88087934550055,0,3,1,0,99.35557723329924,69.97265368868926,71.78610626450991,10.613381328773482,0.22098769307485422,49667.27298982584
2025-01-02 01:00:00,45047.318374346556,48631.353739166196,18.78252055942266,19665.612051503478,8096.467307212427,1,3,1,1,92.47386420352383,42.152863509874535,66.76190362733792,9.576413917264802,0.4409073819907364,53328.07333247759
2025-01-02 01:15:00,47168.51135198614,49928.64823525306,-6.7796331279355115,5926.040902385681,14839.001178276265,1,3,1,1,80.31169145139317,75.42231582224579,73.34520263874569,10.965570574336262,0.3556100535870508,52659.11716681728
2025-01-02 01:30:00,50498.256825438206,50747.98978759394,16.329124904626646,4806.114990318782,5246.093862659753,1,3,1,0,83.41747057493964,40.38856064879187,89.14097783411165,16.30723608670064,0.4900388319689325,44828.60422451611
2025-01-02 01:45:00,47482.62172941901,50489.13587353961,5.802068357056857,12760.96402294022,14483.388274779873,1,3,1,0,80.24510861263083,58.90028706126256,96.24487186934925,5.185503633427427,0.23658018696621608,42338.64937436267
2025-01-02 02:00:00,42246.68284466934,52180.0288761129,17.59476568955939,7563.079359007208,1443.0861249389181,2,3,1,0,71.37689867165271,68.25943187414828,83.45517271282863,5.565614026063383,0.668350429964355,38629.577079730014
2025-01-02 02:15:00,50342.81487403013,54219.197548208685,6.7093664252946965,12527.310839525157,10986.751738009594,2,3,1,1,79.94946678304426,82.99337821849383,77.44879039990082,8.834669477987116,0.23459098616910612,58959.65555772306
2025-01-02 02:30:00,44688.48143136947,51963.17057825484,8.156138432595348,6099.910366053716,1714.94991994253,2,3,1,1,89.81683250985887,100.48324653213757,69.33275182326578,18.338127294197392,0.6021013543498394,47773.450307239706
2025-01-02 02:45:00,52367.96215317591,52267.92761754609,12.810979116853854,12358.365136759821,4103.573603329112,2,3,1,0,77.47675742042321,93.88271886743529,78.87484843986708,7.536117508966456,0.3577693114964655,52960.297690841646
2025-01-02 03:00:00,45402.87882883099,42088.88416626761,6.581364243174438,5514.925211700727,8562.612529831866,3,3,1,1,88.39535260460548,56.413504031050294,82.03126327650554,19.9555693517241,0.25147613192651497,51010.30634411142
2025-01-02 03:15:00,57749.6720250877,50251.1384958284,11.195724426117161,1019.4413763777987,8891.695409651233,3,3,1,0,63.26662443153906,72.56575475668696,65.36927927226805,17.085388491070503,0.695002630626535,54562.79369164141
2025-01-02 03:30:00,46083.73353831882,52397.53774000804,5.452993851653478,18242.718038463667,11628.16975851257,3,3,1,1,67.92212697708591,81.52751177405133,89.21472928506789,11.842048296938191,0.9652397784601923,49677.31068442149
2025-01-02 03:45:00,48389.69241897162,53644.70597285225,0.33463638641018,17664.104037469242,9229.671108411589,3,3,1,0,65.3135899345205,74.75585751107002,75.7608600369134,16.2179336787291,0.8693754415711226,43360.154652853795
2025-01-02 04:00:00,54067.58608684835,46538.24612883103,23.143656419434876,19415.96298545344,8904.22056570841,4,3,1,1,68.69737256415188,74.61409548263411,88.614158411012,12.782226874053688,0.08683539251972161,44814.41590000187
2025-01-02 04:15:00,43845.678417830226,46704.80362555677,4.6316104574085735,14330.543524428094,13685.296304837075,4,3,1,0,105.74362093412182,45.54513350691457,79.89080037949016,13.489883969597887,0.45441378818770195,48246.2088949819
2025-01-02 04:30:00,51137.29967302065,47129.49662358201,13.570552899136132,13654.423554706058,6782.411283137358,4,3,1,0,94.5207758622072,56.94531697720719,82.97216692887307,13.711576128782765,0.6947799461534385,42073.64960593685
2025-01-02 04:45:00,56535.71377141214,52682.06949945672,21.02312865195028,11180.061401496614,3378.9866804258254,4,3,1,0,58.46153762631309,71.94120301721453,72.98050789918693,14.730807692954318,0.5626158413895062,45728.36311204128
2025-01-02 05:00:00,41962.58382719386,55169.405274621044,10.080447179871655,2518.8483270504535,2426.8287753544537,5,3,1,1,88.7499659281691,18.13548650109675,76.55384714184551,5.911462850458848,0.7263568331365131,44005.88786568242
2025-01-02 05:15:00,50923.16929266152,47962.69946354199,8.398672802035698,3784.706218985401,5999.918952142497,5,3,1,1,72.1883537470286,92.81288640019709,86.42042123361956,14.247471574045251,0.9751201418012574,48356.56616525055
2025-01-02 05:30:00,51299.41397124212,54539.81156813524,16.80990470933937,5789.3937734507235,10691.291327905436,5,3,1,1,66.35230829056869,52.546418005778605,78.68501765261627,15.754228727877662,0.3422718098048221,47519.83901165085
2025-01-02 05:45:00,53909.11435888655,50617.399045822975,23.943470581817216,17803.127251467886,638.1522739485135,5,3,1,0,50.28521068554986,93.73676266530276,68.9502598430283,9.660847025550694,0.7708731590749056,50597.40876427301
2025-01-02 06:00:00,43815.24644560959,49378.57111418782,5.645477879308249,3459.3904920615028,1935.8007976410918,6,3,1,1,99.43837387640488,91.9783200894182,81.1157405505228,19.678682457100358,0.09407131743687258,54272.33672178116
2025-01-02 06:15:00,43397.71693457862,48943.078850910155,13.798817343860488,18457.463489757814,1591.7019015545914,6,3,1,1,52.722737006657226,69.12613913775232,83.85675016838401,7.166676290171665,0.8697482332191487,48786.924071034126
2025-01-02 06:30:00,52609.70782808449,53733.05682301079,1.140043240261381,10455.714661028343,8778.752295771881,6,3,1,0,78.96073643980252,100.01096651403076,93.7288852567203,18.65663783792581,0.7784322423611788,42487.95080293788
2025-01-02 06:45:00,51484.92336616593,51627.88908393535,11.85439197054248,14311.392709461443,3642.969757968994,6,3,1,0,61.073775085502625,94.86394689849867,91.52553268659472,15.146741119185748,0.5209674590028168,39758.31311095391
2025-01-02 07:00:00,51252.46425172938,61379.12713823819,15.273637476304604,2204.8897336113305,2493.8914245209476,7,3,1,0,95.51687894139849,73.8207705833072,79.35364453646132,14.964717172831003,0.8210334700101612,50811.58904737749
